unit_id,name,state,disclosure_score,gradeable,letter,earnings_10_yrs_after_entry_median,earnings_10_yrs_after_entry_median_disputed,completion_completion_rate_4yr_150nt,completion_completion_rate_4yr_150nt_disputed,admissions_admission_rate_overall,admissions_admission_rate_overall_disputed,aid_median_debt_completers_overall,aid_median_debt_completers_overall_disputed,cost_tuition_in_state,cost_tuition_in_state_disputed,student_size,student_size_disputed
126951,Lincoln College of Technology-Denver,CO,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
126979,Denver Seminary,CO,0.000000,true,F,missing,false,missing,false,missing,false,missing,false,missing,false,missing,false
127060,University of Denver,CO,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
127158,Emily Griffith Technical College,CO,0.357143,true,F,reported,false,missing,false,missing,false,missing,false,missing,false,reported,false
127185,Fort Lewis College,CO,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
127200,Front Range Community College,CO,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
127273,Iliff School of Theology,CO,0.000000,true,F,missing,false,missing,false,missing,false,missing,false,missing,false,missing,false
127316,International Salon and Spa Academy,CO,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
127389,Lamar Community College,CO,0.642857,true,D,reported,false,missing,false,missing,false,reported,false,reported,false,reported,false
127556,Colorado Mesa University,CO,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
127565,Metropolitan State University of Denver,CO,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
127617,Morgan Community College,CO,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
127653,Naropa University,CO,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
127714,Nazarene Bible College,CO,0.642857,true,D,reported,false,missing,false,missing,false,reported,false,reported,false,reported,false
127732,Northeastern Junior College,CO,0.642857,true,D,reported,false,missing,false,missing,false,reported,false,reported,false,reported,false
127741,University of Northern Colorado,CO,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
127778,Otero College,CO,0.642857,true,D,reported,false,missing,false,missing,false,reported,false,reported,false,reported,false
127820,Pikes Peak State College,CO,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
127884,Pueblo Community College,CO,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
127909,Red Rocks Community College,CO,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
127918,Regis University,CO,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
127945,Rocky Mountain College of Art and Design,CO,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
127954,Montessori Education Center of the Rockies,CO,0.714286,true,C,reported,false,reported,false,reported,false,missing,false,missing,false,reported,false
128106,Colorado State University Pueblo,CO,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
128151,Pickens Technical College,CO,0.500000,true,D,reported,false,missing,false,missing,false,missing,false,reported,false,reported,false
128179,Intellitec College-Colorado Springs,CO,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
128188,Intellitec College-Grand Junction,CO,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
128258,Trinidad State College,CO,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
128328,United States Air Force Academy,CO,0.500000,true,D,missing,false,reported,false,reported,false,missing,false,missing,false,reported,false
128337,Empire Beauty School-Thornton,CO,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
128391,Western Colorado University,CO,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
128498,Albertus Magnus College,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
128586,Bais Binyomin Academy,NY,0.642857,true,D,missing,false,reported,false,reported,false,missing,false,reported,false,reported,false
128744,University of Bridgeport,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
128771,Central Connecticut State University,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
128780,Charter Oak State College,CT,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
128896,Cortiva Institute,CT,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
128902,Connecticut College,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
129002,Porter & Chester Institute of Hamden,CT,0.642857,true,D,reported,false,missing,false,missing,false,reported,false,reported,false,reported,false
129020,University of Connecticut,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
129154,Goodwin University,CT,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
129181,Lincoln Technical Institute-East Windsor,CT,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
129215,Eastern Connecticut State University,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
129242,Fairfield University,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
129349,Paul Mitchell the School-North Haven,CT,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
129367,Connecticut State Community College,CT,0.642857,true,D,reported,false,missing,false,missing,false,reported,false,reported,false,reported,false
129482,American Institute-West Hartford,CT,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
129491,Hartford International University for Religion and Peace,CT,0.000000,true,F,missing,false,missing,false,missing,false,missing,false,missing,false,missing,false
129525,University of Hartford,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
129534,Holy Apostles College and Seminary,CT,0.642857,true,D,missing,false,reported,false,missing,false,reported,false,reported,false,reported,false
129774,Mitchell College,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
129923,Lincoln Technical Institute-New Britain,CT,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
129932,New England Tractor Trailer Training School of Connecticut,CT,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
129941,University of New Haven,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130174,Porter & Chester Institute,CT,0.642857,true,D,reported,false,missing,false,missing,false,reported,false,reported,false,reported,false
130183,Post University,CT,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
130226,Quinnipiac University,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130253,Sacred Heart University,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130314,University of Saint Joseph,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130493,Southern Connecticut State University,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130590,Trinity College,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130624,United States Coast Guard Academy,CT,0.500000,true,D,missing,false,reported,false,reported,false,missing,false,missing,false,reported,false
130697,Wesleyan University,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130776,Western Connecticut State University,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130794,Yale University,CT,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130837,Margaret H Rollins School of Nursing at Beebe Medical Center,DE,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
130873,Dawn Career Institute LLC,DE,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
130907,Delaware Technical Community College-Terry,DE,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
130934,Delaware State University,DE,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130943,University of Delaware,DE,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
130989,Goldey-Beacom College,DE,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
131061,Schilling-Douglas School of Hair Design,DE,0.500000,true,D,reported,false,missing,false,missing,false,reported,false,missing,false,reported,false
131113,Wilmington University,DE,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
131159,American University,DC,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
131283,The Catholic University of America,DC,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
131399,University of the District of Columbia,DC,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
131405,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,DC,0.000000,true,F,missing,false,missing,false,missing,false,missing,false,missing,false,missing,false
131450,Gallaudet University,DC,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
131469,George Washington University,DC,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
131496,Georgetown University,DC,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
131520,Howard University,DC,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
131803,Strayer University-District of Columbia,DC,0.642857,true,D,reported,false,implausible,false,missing,false,reported,false,reported,false,reported,false
131830,National Conservatory of Dramatic Arts,DC,0.428571,true,F,missing,false,missing,false,reported,false,missing,false,reported,false,reported,false
131876,Trinity Washington University,DC,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
131973,Wesley Theological Seminary,DC,0.000000,true,F,missing,false,missing,false,missing,false,missing,false,missing,false,missing,false
132374,Atlantic Technical College,FL,0.357143,true,F,reported,false,missing,false,missing,false,missing,false,missing,false,reported,false
132408,Baptist University of Florida,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
132471,Barry University,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
132602,Bethune-Cookman University,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
132657,Lynn University,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
132675,North Florida Technical College,FL,0.357143,true,F,reported,false,missing,false,missing,false,missing,false,missing,false,reported,false
132693,Eastern Florida State College,FL,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
132709,Broward College,FL,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
132842,Albizu University-Miami,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
132851,College of Central Florida,FL,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
132903,University of Central Florida,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
132976,Charlotte Technical College,FL,0.500000,true,D,reported,false,missing,false,missing,false,missing,false,reported,false,reported,false
133021,Chipola College,FL,0.714286,true,C,reported,false,reported,false,missing,false,missing,false,reported,false,reported,false
133155,Lorenzo Walker Technical College,FL,0.357143,true,F,reported,false,missing,false,missing,false,missing,false,missing,false,reported,false
133386,Daytona State College,FL,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
133465,South University-West Palm Beach,FL,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
133492,Eckerd College,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
133508,Florida SouthWestern State College,FL,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
133526,Edward Waters University,FL,0.857143,true,B,reported,false,reported,false,reported,false,missing,false,reported,false,reported,false
133553,Embry-Riddle Aeronautical University-Daytona Beach,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
133650,Florida Agricultural and Mechanical University,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
133669,Florida Atlantic University,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
133702,Florida State College at Jacksonville,FL,0.857143,true,B,reported,false,reported,false,missing,false,reported,false,reported,false,reported,false
133711,Flagler College,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
133809,Florida College,FL,1.000000,true,A,reported,false,reported,false,reported,false,reported,false,reported,false,reported,false
133845,Concorde Career Institute-Jacksonville,FL,0.642857,true,D,reported,false,missing,false,reported,false,reported,false,missing,false,reported,false
133854,Concorde Career Institute-Miramar,FL,0.642857,true,D,reported,false,missing,false,reported,false,reported,false,missing,false,reported,false
